,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
16723,when donald trump spoke in phoenix he looked the audience in the eye and he said no were building a wall and were deporting everybody he said quote they will all be gone they will all be gone this is one of the one where you can go to the tape on it and see what donald trump ha said,0.0,0.0,0.0,0.0,9.0,41.0,60.0,55.0,5.0,0.0,4.0,0.0,8.0
16724,gov abbott signed a bill last year eliminating the requirement for texas school to teach mlks i have a dream speech,0.0,0.0,0.5,0.0,7.0,20.0,21.0,19.0,0.0,2.0,1.0,0.0,1.3333333333333333
16725,say this photo show joe biden kissing and biting a child on the cheek,0.0,0.0,0.0,0.0,3.0,14.0,14.0,13.0,1.0,0.0,0.0,1.0,3.0
16726,there no rationing in any of these bill,0.0,0.0,0.0,0.0,1.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
16727,starbucks just announced that theyre going cashless,0.0,0.0,0.0,0.0,1.0,7.0,7.0,4.0,3.0,0.0,1.0,0.0,1.3333333333333333
16728,say he is cutting illegal immigration in half,0.0,0.0,0.5,0.0,1.0,8.0,8.0,5.0,2.0,1.0,0.0,1.0,1.0
16729,ron desantis voted to cut  billion from medicare,0.0,0.0,0.0,3.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0
16730,percent of republican support the affordable care act,0.0,0.0,0.0,2.0,4.0,8.0,8.0,4.0,4.0,0.0,3.0,0.0,3.666666666666667
16731,joe biden and raphael warnock are spending  billion on urban forestry and raising tax on those making under k to pay for it,0.0,0.0,0.5,5.0,4.0,22.0,24.0,18.0,6.0,0.0,0.0,0.0,0.0
16732,immigrant can show up at any embassy or consulate abroad to make their asylum claim,0.0,0.0,1.0,0.0,1.0,15.0,15.0,12.0,3.0,0.0,1.0,0.0,3.0
16733,this is longest that the nation ha gone without a secretary of the treasury at least in modern time if it not the longest it darn close to it,0.0,0.0,0.0,0.0,3.0,24.0,29.0,24.0,5.0,0.0,1.0,3.0,5.0
16734,senate immigration legislation is the obamareid plan to give illegal immigrant amnesty,0.0,0.0,0.5,0.0,3.0,12.0,12.0,6.0,4.0,2.0,1.0,1.0,2.0
16735,democrat introduce bill to euthanize senior to save social security,0.0,0.0,0.0,0.0,3.0,9.0,10.0,6.0,4.0,0.0,1.0,0.0,1.0
16736,audio clip from ad show pat mccrory supported black life matter protester while condemning trump supporter,0.0,0.0,0.0,0.0,8.0,16.0,16.0,11.0,5.0,0.0,2.0,1.0,7.0
16737,every survey show strong satisfaction with private coverage,0.0,0.0,0.0,0.0,1.0,8.0,8.0,5.0,2.0,1.0,2.0,0.0,4.0
16738,charlie crist ha six different position on obamacare,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,1.0
16739,hunter biden ha been arrested,1.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
16740,say u senate candidate tommy thompson say hell do away with medicare,0.0,0.0,0.5,0.0,7.0,11.0,12.0,9.0,3.0,0.0,0.0,1.0,2.0
16741,minnick voted to let the government fund abortion under obamacare,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
16742,teacher have been laid off already since march,0.0,0.0,0.0,6.0,1.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
16743,when visa holder exit the united state and enter mexico if they leave through a land port of entry we literally have no clue if they are still here or have returned to their country of origin,0.0,0.0,0.5,0.0,4.0,33.0,37.0,33.0,4.0,0.0,0.0,0.0,1.0
16744,there no evidence that white supremacist were responsible for what happened on jan thats a lie,0.0,0.0,0.0,1.0,3.0,16.0,16.0,12.0,2.0,2.0,2.0,1.0,3.666666666666667
16745,texas ha now the highest share of minimumwage worker in the nation,0.0,0.0,0.0,0.0,1.0,11.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0
16746,say pennsylvania republican nominee for congress fred keller wa a  shot before his landslide victory,0.0,0.0,1.0,4.0,6.0,16.0,16.0,10.0,5.0,1.0,1.0,0.0,1.0
16747,joe bidens student debt forgiveness plan is a bailout for rich kid,0.0,0.0,0.5,0.0,2.0,12.0,12.0,9.0,2.0,1.0,3.0,0.0,5.0
16748,a man arrested by lubbock texas police for a gun threat said his accomplice will be going to different walmart store and shooting,0.0,0.0,0.5,0.0,5.0,22.0,23.0,17.0,6.0,0.0,1.0,1.0,3.0
16749,the president promised that if he spent money on a stimulus program that unemployment would go to percent or percent those were his word,0.0,0.0,0.0,3.0,2.0,22.0,24.0,17.0,6.0,1.0,0.0,0.0,1.0
16750,atlanta is on it strongest financial footing in year,0.0,0.0,0.0,2.0,1.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
16751,reauthorizing the childrens health insurance program for six year save  billion and doing it for year save  billion,0.0,0.0,1.0,4.0,5.0,15.0,20.0,14.0,5.0,1.0,0.0,0.0,0.0
16752,were inch away from no longer having a free economy,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,1.0
16753,starting jan california resident cant take shower do laundry poop in toilet and flush on same day,0.0,0.0,0.0,1.0,3.0,17.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0
16754,biden said today if he loses his people will keep burning looting and killing,0.0,0.0,0.0,0.0,1.0,14.0,14.0,11.0,3.0,0.0,1.0,0.0,2.0
16755,buyer with good credit score will pay even more to cover for those with bad credit,0.0,0.0,0.0,0.0,1.0,14.0,16.0,16.0,0.0,0.0,3.0,1.0,6.0
16756,allowing all bush income tax cut to expire on dec will amount to the largest tax increase in the history of america,0.0,0.0,0.5,2.0,4.0,19.0,22.0,17.0,5.0,0.0,1.0,2.0,5.0
16757,dekalb county ha been recognized in recent year a having one the best sheriff department in the nation,0.0,0.0,0.0,0.0,3.0,16.0,18.0,15.0,3.0,0.0,1.0,0.0,2.0
16758,say he fought for the repeal of a septic tank inspection program after tallahassee pulled a fast one,0.0,0.0,0.5,0.0,2.0,17.0,18.0,15.0,2.0,1.0,0.0,0.0,1.0
16759,facebook removed the title of president from donald trump and designated him a political candidate,0.0,0.0,0.0,0.0,6.0,15.0,15.0,9.0,6.0,0.0,1.0,0.0,2.0
16760,photo show child in cage,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
16761,street light are connected to mrna,0.0,0.0,0.0,0.0,4.0,6.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0
16762,we should be seeing number in the job created per month creating job the total from april is way way way off from what should happen in a normal recovery,0.0,0.0,0.0,16.0,3.0,23.0,30.0,27.0,3.0,0.0,1.0,0.0,3.0
16763,if an individual is determined to commit suicide the availability of a gun is not a factor because they will find a way,0.0,0.0,1.0,0.0,1.0,20.0,23.0,18.0,4.0,1.0,1.0,1.0,3.0
16764,tom leppert pledged to make dallas a sanctuary city for illegal immigrant,0.0,0.0,0.0,0.0,3.0,12.0,12.0,7.0,5.0,0.0,1.0,1.0,3.0
16765,unbeknownst to most people the green new deal came to texas the power grid in the state became totally reliant on windmill,0.0,0.0,0.0,0.0,5.0,19.0,22.0,18.0,3.0,1.0,1.0,0.0,3.0
16766,hour waiting period limit crime of passion and keep our community safe,0.0,0.0,0.0,2.0,1.0,12.0,12.0,9.0,3.0,0.0,2.0,2.0,5.0
16767,under obamacare you cant reward a person for better behavior you cant have incentive to be healthier,0.0,0.0,0.0,0.0,3.0,15.0,17.0,13.0,4.0,0.0,2.0,0.0,3.5
16768,say tammy baldwin introduced a bill that would require doctor and other health care worker to ask patient including young child whether they are gay lesbian bisexual or if they know their gender identity,0.0,0.0,0.5,0.0,3.0,33.0,34.0,25.0,9.0,0.0,2.0,0.0,5.0
16769,north carolina secretary of state elaine marshall ha won more statewide race than probably anyone else alive,0.0,0.0,0.5,0.0,6.0,17.0,17.0,12.0,5.0,0.0,0.0,0.0,1.0
16770,we need to also recognize that we just had two of the coldest year biggest drop in global temperature that we have had since the s the biggest in the last year we dont talk about that,0.0,0.0,0.0,7.0,2.0,25.0,37.0,32.0,4.0,1.0,1.0,0.6666666666666666,2.6666666666666665
16771,a a year old staff attorney for the house judiciary committee during the watergate investigation hillary rodham wa fired by her supervisor lifelong democrat jerry zeifman when asked why hillary rodham wa fired zeifman said in an interview because she wa a liar she wa an unethical dishonest lawyer she conspired to violate the constitution the rule of the house the rule of the committee and the rule of confidentiality,0.0,0.0,0.0,2.0,19.0,45.0,70.0,49.0,18.0,3.0,1.0,4.0,9.0
16772,say president barack obama came into office very concerned about wiretappings but then he became president of the united state he got all the briefing  and he decided  the balance is probably pretty appropriately struck,0.0,0.0,1.5,0.0,6.0,31.0,37.0,28.0,7.0,2.0,1.0,2.0,6.0
16773,covid vaccine administered during pregnancy drove an increase in case of myocarditis in baby,0.0,0.0,0.0,2.0,5.0,13.0,14.0,9.0,3.0,2.0,0.0,0.0,2.0
16774,rhode island already get more revenue per caput from gambling than any other state in the country,0.0,0.0,0.0,0.0,2.0,17.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0
16775,with the exception of slavery and the chinese exclusion act our law have never barred person from becoming citizen,0.0,0.0,0.0,0.0,4.0,18.0,19.0,13.0,6.0,0.0,0.0,1.0,1.0
16776,an average of nine child a day in the u die of gunshot wound,0.0,0.0,0.0,0.0,3.0,13.0,14.0,12.0,2.0,0.0,0.0,1.0,1.6666666666666667
16777,of the duis on interstate are from illegals ninety percent of the have absolutely no identification,0.0,0.0,0.0,6.0,5.0,14.0,16.0,11.0,4.0,1.0,0.0,0.0,2.0
16778,we spend more on health care than any other country but were ranked th in life expectancy and rd in child mortality,0.0,0.0,0.0,4.0,1.0,21.0,22.0,19.0,3.0,0.0,1.0,0.0,1.0
16779,by dozen of senior terrorist had been taken off the battlefield by drone,0.0,0.0,1.0,4.0,1.0,12.0,13.0,11.0,1.0,1.0,0.0,1.0,1.0
16780,roughly georgian  or about percent of the state resident  have gone through a background check to legally obtain a georgia weapon carry license,0.0,0.0,0.0,7.0,3.0,23.0,25.0,16.0,9.0,0.0,0.0,0.0,0.0
16781,there are over prison camp in the united state all fully operational and ready to receive prisoner they are all staffed and even surrounded by fulltime guard but they are all empty these camp are to be operated by fema,0.0,0.0,0.0,3.0,9.0,30.0,40.0,33.0,6.0,1.0,2.0,3.0,6.0
16782,since a new immigration program wa implemented the number of venezuelan trying to enter the u illegally decreased from about per day to less than per day on average,0.0,0.0,0.5,7.0,4.0,25.0,29.0,22.0,5.0,2.0,0.0,3.0,3.0
16783,said u rep jim marshall dmacon sent nearly  billion overseas to build wind turbine and create job mostly in china,0.0,0.0,0.0,1.0,9.0,21.0,21.0,16.0,5.0,0.0,0.0,0.0,1.0
16784,thirtyseven percent of central fall retired police officer and firefighter are out on disability pension in most municipality about percent of retiree collect disability pension,0.0,0.0,0.0,1.0,3.0,21.0,25.0,11.0,11.0,3.0,0.0,1.0,3.0
16785,tax dodging cost developing country  billion every year,0.0,0.0,0.0,3.0,1.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
16786,john mccain is right on that one the lineitem veto is the best tool the president ha to rein in excessive spending,0.0,0.0,0.0,0.0,4.0,19.0,22.0,18.0,4.0,0.0,2.0,2.0,7.333333333333333
16787,say cost of muellers investigation  benghazi investigation  trump golfing trip  new debt from republican tax bill ,0.0,0.0,1.5,35.0,7.0,16.0,20.0,14.0,4.0,2.0,1.0,0.0,2.0
16788,bidens air force one is not the same a trump air force one which indicates biden is not the real president,0.0,0.0,0.5,0.0,9.0,15.0,21.0,19.0,2.0,0.0,2.0,2.0,9.0
16789,the cdc delivers grocery and cleaning product twice while youre in quarantine,0.0,0.0,0.5,0.0,4.0,12.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0
16790,i lowered tax over the last two year,0.0,0.0,0.0,0.0,1.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
16791,the challenger space shuttle disaster wa a hoax the crew did not die and are still alive today,0.0,0.0,0.0,4.0,4.0,17.0,18.0,15.0,3.0,0.0,0.0,2.0,5.0
16792,the majority of team are now spending their dollar on the offensive side of the football,0.0,0.0,0.0,0.0,1.0,13.0,16.0,12.0,4.0,0.0,0.0,1.0,1.0
16793,say the white man who wanted rosa park seat on the bus wa suffering from adhd and anxiety,0.0,0.0,0.0,0.0,7.0,17.0,18.0,16.0,2.0,0.0,1.0,2.0,5.0
16794,video show rand paul telling nancy pelosi shes a traitor,0.0,0.0,0.5,0.0,5.0,10.0,10.0,8.0,2.0,0.0,0.0,1.0,3.0
16795,wisconsin ha more vote than people who are registered to vote  this is direct evidence of fraud,0.0,0.0,0.0,0.0,2.0,17.0,18.0,15.0,3.0,0.0,0.0,1.0,2.0
16796,say percent of all voter in the united state say they want johnsonweld by name in the presidential debate,0.0,0.0,0.5,2.0,5.0,16.0,19.0,16.0,1.0,2.0,1.0,1.0,4.0
16797,say donald trump won arizona,0.0,0.0,0.5,0.0,4.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0
16798,quote anthony fauci a writing i reject the notion that it just a virus and well all get it eventually what a careless lazy heartless stance,0.0,0.0,0.5,0.0,5.0,23.0,26.0,21.0,5.0,0.0,2.0,5.0,14.333333333333332
16799,marco rubio think that government shouldnt be in the health care business at all,0.0,0.0,0.0,0.0,2.0,14.0,14.0,11.0,3.0,0.0,1.0,0.0,3.0
16800,barack obama want to restore the estate tax that george w bush repealed,0.0,0.0,1.5,0.0,5.0,13.0,13.0,11.0,2.0,0.0,2.0,0.0,3.0
16801,a some of you may know i am the recent  million lotto winner id like to spread some positivity so im sending  to the first k people that share this,0.0,0.0,0.0,9.0,4.0,28.0,32.0,29.0,3.0,0.0,1.0,0.0,5.0
16802,say it doesnt make sense for young adult to get the vaccine since they really are not under that much of a threat a a result of this virus,0.0,0.0,0.5,0.0,1.0,26.0,29.0,28.0,1.0,0.0,1.0,2.0,7.0
16803,say rand paul ha put out budget to cut the military in half,0.0,0.0,0.5,0.0,3.0,13.0,13.0,12.0,1.0,0.0,0.0,1.0,1.0
16804,video show russian president vladimir putin talking in english about u democracy,0.0,0.0,0.0,0.0,8.0,12.0,12.0,6.0,6.0,0.0,0.0,0.0,1.0
16805,the family research council according to some government agency is a terrorist group,0.0,0.0,0.0,0.0,4.0,13.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0
16806,newt gingrich say electric coop and credit union are governmentsponsored enterprise like freddie mac,0.0,0.0,1.0,0.0,4.0,14.0,14.0,9.0,4.0,1.0,1.0,0.0,2.0
16807,we have a  trillion to  trillion infrastructure deficit weve got work that need to get done weve got people that want to go to work,0.0,0.0,0.0,2.0,3.0,18.0,27.0,23.0,3.0,1.0,1.0,0.6666666666666666,3.333333333333333
16808,say cia agent were arrested,0.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
16809,queen elizabeth and her husband prince philip were found guilty in the disappearance of native child from the catholicrun kamloops residential school,0.0,0.0,0.0,2.0,6.0,21.0,22.0,16.0,3.0,3.0,0.0,1.0,1.0
16810,georgia could get money for school by scraping the gold off the gold dome of the state capitol,0.0,0.0,1.0,0.0,2.0,15.0,18.0,15.0,3.0,0.0,2.0,0.0,3.0
16811,i had to lay off people last year which ha exacerbated the lack of law enforcement officer in the county that respond quickly to crime call,0.0,0.0,0.5,2.0,1.0,24.0,26.0,21.0,3.0,2.0,0.0,2.0,3.0
16812,if all of the bushera tax cut expire on schedule the budget will be close to being balanced in four year,0.0,0.0,0.0,0.0,2.0,20.0,21.0,18.0,3.0,0.0,2.0,3.0,7.0
16813,say cut by gov rick perry administration left teacher without a job,0.0,0.0,0.5,5.0,4.0,12.0,12.0,9.0,2.0,1.0,0.0,1.0,1.0
16814,rep bob goodlattes balanced budget amendment doe not require a balanced budget,0.0,0.0,0.0,0.0,3.0,10.0,12.0,7.0,5.0,0.0,2.0,0.0,2.0
16815,say rick perry said there an administrator for every teacher in texas public school,0.0,0.0,0.0,0.0,4.0,14.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0
16816,house republican plan would increase cost for oregon senior by  with health care voucher instead of medicare,0.0,0.0,0.0,4.0,4.0,18.0,18.0,13.0,5.0,0.0,1.0,0.0,2.0
16817,say president barack obamas debt commission recommended converting medicare to a system where medicare participant are given a voucher to purchase insurance in the private market,0.0,0.0,0.5,0.0,6.0,23.0,26.0,15.0,9.0,2.0,1.0,0.0,2.0
16818,in south sudan more teenage girl die in childbirth than finish high school,0.0,0.0,0.5,0.0,3.0,12.0,13.0,11.0,2.0,0.0,0.0,0.0,1.0
16819,there are more female on facebook than alive in the world,0.0,0.0,0.0,0.0,2.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0
16820,queen elizabeth test positive for covid,0.0,0.0,0.0,2.0,7.0,6.0,6.0,4.0,2.0,0.0,1.0,0.0,1.0
16821,say the only valid reason to oppose voter id is that you plan to cheat and every democrat in congress opposes voter id,0.0,0.0,1.5,0.0,7.0,20.0,23.0,20.0,3.0,0.0,2.0,2.0,6.0
16822,while the initial increase in oil price resulted in a near instantaneous increase in gas price for consumer the subsequent decrease in crude oil price ha failed to meaningfully provide relief for georgia family at the pump,0.0,0.0,0.0,0.0,2.0,27.0,37.0,26.0,9.0,2.0,1.0,2.0,4.0
16823,the united state is not building the aircraft the longrange bomber the additional aircraft carrier the nuclear submarine,0.0,0.0,0.5,0.0,3.0,13.0,18.0,10.0,8.0,0.0,0.0,0.0,0.0
16824,bill clinton gave north korea  billion and two nuclear reactor in essentially giving them nuke,0.0,0.0,0.0,5.0,4.0,16.0,16.0,11.0,4.0,1.0,0.0,0.0,0.0
16825,giving the fact job created since do you know how many direct job in the auto industry,1.0,0.0,0.0,11.0,2.0,15.0,17.0,15.0,2.0,0.0,0.0,0.0,5.0
16826,say christine blasey ford and her lawyer were photographed with george soros hillary clinton,0.0,0.0,0.0,0.0,8.0,14.0,14.0,10.0,3.0,1.0,0.0,0.0,0.0
16827,gov romneys plan would cut tax for the folk at the very top,0.0,0.0,0.0,0.0,2.0,12.0,13.0,12.0,1.0,0.0,1.0,1.0,4.0
16828,commerce secretary nominee john bryson appears to endorse world government,0.0,0.0,0.5,0.0,4.0,10.0,10.0,4.0,6.0,0.0,1.0,0.0,2.0
16829,the general assembly ha no explicit constitutional authority to impose income sale estate and the myriad of other tax upon u,0.0,0.0,0.5,0.0,3.0,20.0,21.0,16.0,4.0,1.0,2.0,1.0,5.0
16830,in about three week over a half million floridian are going to lose their coverage again through obamacare,0.0,0.0,0.5,0.0,3.0,18.0,18.0,13.0,5.0,0.0,0.0,1.0,1.0
16831,say goodwill used the pandemic to fire all of their employee instead of laying them off,0.0,0.0,0.5,0.0,2.0,15.0,16.0,12.0,4.0,0.0,1.0,0.0,2.0
16832,photo show wayfair president of operation bill hutcherson with ghislaine maxwell,0.0,0.0,0.5,0.0,6.0,11.0,11.0,5.0,6.0,0.0,0.0,0.0,1.0
16833,no candidate ha ever won both florida and ohio and lost,0.0,0.0,0.0,0.0,3.0,10.0,11.0,9.0,2.0,0.0,0.0,1.0,1.0
16834,quote sen mitt romney a saying the merrick garland decision wasnt unfair the notion that someone ha to pay the price to make up for it is wrong,0.0,0.0,0.5,0.0,7.0,25.0,28.0,24.0,4.0,0.0,0.0,2.0,4.0
16835,bill mccollum ha accepted thousand from lobbyist for planned parenthood,0.0,0.0,0.0,0.0,5.0,10.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0
16836,say glove shouldnt be worn in public because if you are wearing the same set of glove all over town you are only spreading germ everywhere you go,0.0,0.0,0.5,0.0,1.0,24.0,28.0,23.0,5.0,0.0,0.0,1.0,1.0
16837,say every time the legislature suspended the kicker most recently the corporate kicker in salem spent every penny and failed to stabilize the state revenue,0.0,0.0,0.5,4.0,4.0,20.0,25.0,19.0,5.0,1.0,1.0,0.0,2.0
16838,say that politician who approved collective bargaining restriction for public employee exploited a loophole exempting themselves from senate bill,0.0,0.0,0.5,1.0,3.0,19.0,19.0,9.0,9.0,1.0,0.0,2.0,3.0
16839,if the cbo wa right about obamacare to begin with thered be million more people on obamacare today than there actually are  sometimes we ask them to do stuff that theyre not capable of doing,0.0,0.0,0.0,1.0,7.0,34.0,36.0,30.0,6.0,0.0,2.0,0.0,4.333333333333333
16840,principal ban candy cane,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
16841,in virginia medicaid program approximately percent or  billion a year is lost to waste fraud and inefficiency,0.0,0.0,0.5,4.0,3.0,18.0,18.0,11.0,5.0,2.0,0.0,4.0,4.0
16842,texas ha a higher incarceration rate than russia or iran,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0
16843,hate speech is excluded from protection under the first amendment,0.0,0.0,0.5,0.0,3.0,10.0,10.0,7.0,3.0,0.0,1.0,1.0,3.0
16844,department of veteran affair doctor are prohibited from recommending medical marijuana,0.0,0.0,0.5,0.0,3.0,11.0,11.0,5.0,5.0,1.0,0.0,0.0,0.0
16845,there no correlation between primary turnout and win in the fall in the last election,0.0,0.0,0.0,2.0,1.0,13.0,15.0,10.0,4.0,1.0,0.0,1.0,2.0
16846,rep carol sheaporter vote with nancy pelosis democrat percent of the time but frank guinta will take on both party and ha independent new hampshire value,0.0,0.0,2.5,2.0,11.0,26.0,26.0,20.0,4.0,2.0,4.0,0.0,6.0
16847,say nick rahall voted with obama percent of the time,0.0,0.0,0.5,2.0,4.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0
16848,video show elon musk and jack ma presenting a new software called quantum ai,0.0,0.0,0.5,0.0,8.0,14.0,14.0,11.0,3.0,0.0,0.0,0.0,1.0
16849,say a photo show a dog who ha slept by his master grave every night for seven year,0.0,0.0,0.0,0.0,1.0,17.0,18.0,18.0,0.0,0.0,1.0,1.0,5.0
16850,dodd brought both party together to pas the family and medical leave act,0.0,0.0,0.0,0.0,5.0,13.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0
16851,a majority of wisconsinite opposed the government takeover of health care but rus feingold voted for it anyway,0.0,0.0,0.0,0.0,5.0,17.0,18.0,12.0,5.0,1.0,1.0,0.0,3.0
16852,say minnesota congressional candidate jim hagedorn support a plan that would take away health care for veteran with in minnesota possibly losing coverage,0.0,0.0,0.0,11.0,5.0,22.0,23.0,14.0,8.0,1.0,2.0,1.0,6.666666666666667
16853,say a photo show pamela karlan reacting to hillary clinton presidential defeat,0.0,0.0,0.0,0.0,5.0,12.0,12.0,8.0,3.0,1.0,0.0,1.0,2.0
16854,joe biden wrote the violence against woman act the rate of domestic violence went down dramatically,0.0,0.0,0.0,0.0,6.0,14.0,16.0,11.0,4.0,1.0,0.0,2.0,4.0
16855,say president donald trump travel ban could ban somali from getting relief from famine through coming to the united state,0.0,0.0,0.5,0.0,7.0,18.0,20.0,17.0,3.0,0.0,2.0,1.0,7.0
16856,percent of american believe that we are on the wrong path,0.0,0.0,0.0,2.0,1.0,11.0,11.0,8.0,3.0,0.0,0.0,1.0,3.0
16857,say vice president kamala harris called the unvaccinated dirty trump people,0.0,0.0,0.5,0.0,6.0,11.0,11.0,9.0,1.0,1.0,1.0,2.0,5.0
16858,say donald trump proposed tax treatment of hedge fund manager make the current loophole even worse,0.0,0.0,0.5,0.0,3.0,16.0,16.0,11.0,5.0,0.0,2.0,3.0,9.0
16859,because of omicron the biden administration ha decided to leave the u southern border completely open,0.0,0.0,0.5,0.0,4.0,15.0,16.0,10.0,5.0,1.0,1.0,0.0,2.0
16860,president barack obama attended an islamic madrassa,0.0,0.0,0.5,0.0,4.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0
16861,say he fought against  billion in cut to public education since,0.0,0.0,0.5,5.0,1.0,12.0,12.0,9.0,3.0,0.0,0.0,2.0,2.0
16862,it cost taxpayer  to fly nancy pelosi to get her hair done,0.0,0.0,0.0,6.0,3.0,12.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0
16863,in georgia hardearned lottery dollar are doled out to the scion of wealthy family,0.0,0.0,0.5,0.0,2.0,14.0,14.0,10.0,3.0,1.0,1.0,0.0,1.0
16864,say hillary clinton gave up percent of america uranium supply to russia,0.0,0.0,0.5,2.0,5.0,12.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0
16865,the conservative proposal to replace the affordable care act lower premium by giving new york the freedom to end obamacares costly and ridiculous rule,0.0,0.0,0.5,0.0,7.0,21.0,24.0,16.0,7.0,1.0,4.0,2.0,7.0
16866,say debbie wasserman schultz going to mental hospital after what she did overnight desperate to escape arrest,0.0,0.0,0.5,0.0,4.0,16.0,17.0,12.0,5.0,0.0,0.0,1.0,2.0
16867,say covid came to the united state in,0.0,0.0,0.0,6.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
16868,mexico is now rated the number one most dangerous country in the world,0.0,0.0,0.5,0.0,1.0,12.0,13.0,11.0,2.0,0.0,0.0,1.0,2.0
16869,say a photo from jfk airport show our troop leaving to protect each one of u and our country,0.0,0.0,0.5,0.0,4.0,18.0,19.0,15.0,4.0,0.0,1.0,0.0,2.0
16870,say president donald trump ha signed more law cutting through federal red tape than any president in american history and ha already saved business and family up to  billion in red tape cost every year,0.0,0.0,0.5,2.0,5.0,30.0,36.0,26.0,10.0,0.0,1.0,0.0,2.0
16871,when he worked for att he wa responsible for large part in a  billion organization,0.0,0.0,0.5,1.0,4.0,14.0,16.0,13.0,1.0,2.0,1.6666666666666663,0.0,2.0
16872,mitt romney boast that he is proud to be the only major candidate for president to sign the tax pledge the others have not,0.0,0.0,0.5,0.0,3.0,21.0,24.0,22.0,2.0,0.0,2.0,0.0,7.0
16873,say john james want to allow insurance company to discriminate against people with preexisting condition,0.0,0.0,0.5,0.0,3.0,14.0,15.0,9.0,4.0,2.0,2.0,2.0,5.0
16874,say that when san francisco banned plastic grocery bag you saw the number of instance of people going to the er with thing like salmonella and other related illness spike,0.0,0.0,1.0,0.0,5.0,28.0,30.0,23.0,7.0,0.0,1.0,1.0,3.0
16875,the financial regulatory bill will kill job,0.0,0.0,0.5,0.0,1.0,7.0,7.0,5.0,2.0,0.0,1.0,1.0,3.0
16876,in june we actually had more people go on social security disability than the job that were created,0.0,0.0,0.5,14.0,5.0,18.0,18.0,14.0,4.0,0.0,1.0,0.0,3.0
16877,it wa the left that finally made juneteenth a national holiday,0.0,0.0,2.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,0.0,2.0
16878,say u rep michael mccaul is the sixthrichest person in congress,0.0,0.0,0.5,0.0,8.0,11.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0
16879,say in fiscal year the state had a projected  billion deficit,0.0,0.0,0.5,6.0,1.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0
16880,percent of the obamacare tax fall on the middle class,0.0,0.0,0.0,2.0,1.0,9.0,10.0,8.0,2.0,0.0,0.0,1.0,1.0
16881,kamala harris refused to be sworn in using the bible,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,2.0
16882,say marco rubio endorsed obamacare for his own family,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
16883,forty percent of the gun in this country are sold without any background check,0.0,0.0,0.0,0.0,1.0,14.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0
16884,heitkamp highfive schumer after voting against week abortion ban,0.0,0.0,0.0,2.0,10.0,9.0,9.0,4.0,5.0,0.0,0.0,1.0,1.0
16885,the obama administration capandtrade plan would create a  yearly energy tax,0.0,0.0,0.5,4.0,2.0,12.0,12.0,10.0,0.0,2.0,0.0,0.0,1.0
